Name,Latitude,Longitude,Rating,Categories,Keyword,State
Maanabh Point,17.3076745,78.4140805,0,"park, point_of_interest, establishment",beaches,Telangana
Himayat Sagar Lake Fisherman Point,17.3321617,78.35168019999999,2,"tourist_attraction, point_of_interest, establishment",beaches,Telangana
Nude Rock,17.462217,78.31752500000002,0,"tourist_attraction, point_of_interest, establishment",beaches,Telangana
Beach Volleyball Court,17.5731932,78.5579485,3.8,"point_of_interest, establishment",beaches,Telangana
Sandunes Beach Fest,17.4400802,78.3489168,0,"point_of_interest, establishment",beaches,Telangana
Dr S Doneparthi,17.4275597,78.4462193,3.7,"doctor, health, point_of_interest, establishment",beaches,Telangana
IARE beach,17.5999716,78.4200887,1,"point_of_interest, establishment",beaches,Telangana
Waterfalls,17.1995625,78.7994375,4.6,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Venkatapur waterfalls,17.2467788,78.2457913,3.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Sandhamoni Waterfalls,17.3292534,78.7083758,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Pallagattu Waterfalls,17.1125159,78.83622629999999,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Bodakonda Waterfalls,17.0741324,78.7837613,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Ajjilapuram Waterfalls,16.9994535,78.8120642,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
"Antharaganga Waterfalls, Kawadipally, RR District.",17.329032,78.708323,4.1,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Highway waterfalls,17.3134895,78.658198,3.7,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
YUVVA Waterfalls,17.5327613,78.3847411,4.1,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Rajendra Nagar waterfalls,17.3475518,78.4017064,3.7,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Kuntala Waterfalls,17.3133718,78.6582104,3.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Bugga waterfalls,16.9978482,78.8136619,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Nanajipur Waterfalls,17.229798,78.2919828,3.6,"tourist_attraction, amusement_park, point_of_interest, establishment",waterfalls,Telangana
Antharaganga waterfalls base,17.3264596,78.70672789999999,3.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Waterfall,17.4524741,78.37708310000001,4.8,"park, point_of_interest, establishment",waterfalls,Telangana
Suncity Waterfall,17.347386,78.40047729999999,3.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Mazidpur Water Falls,17.2632005,78.71344119999999,4.4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Gangadevi waterfalls,17.048091,78.85437379999999,4.6,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Korravanitanda waterfalls,17.062705,78.7942192,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Anthar ganga waterfalls pond,17.3253249,78.7033088,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Musi River Waterfall,17.3475207,78.4012226,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Chinneru river mini water falls,17.4851389,78.8124425,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Bodakonda small waterfalls,17.0661259,78.772718,3.4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Kshetragiri Waterfalls,17.6337737,78.5523668,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
MONSOON WATERFALLS,17.3134815,78.65846789999999,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Malkapur Waterfalls,17.2692478,78.7921737,3,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Jallpally Waterfall,17.2930609,78.458298,4.5,"park, point_of_interest, establishment",waterfalls,Telangana
Akhanda Water Falls,17.2054564,78.6169001,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Season greeters waterfall,17.0789729,78.83185329999999,5,"park, point_of_interest, establishment",waterfalls,Telangana
Overhead Water Tank Orchid IVK,17.3008955,78.5002945,4.1,"park, point_of_interest, establishment",waterfalls,Telangana
Machan Pally Water Falls 🌊,17.571192,78.7743307,4.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Muchukunda waterfalls,17.3694375,78.9016875,5,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Dream Valley resort water falls,17.3060746,78.3043862,4.3,"park, point_of_interest, establishment",waterfalls,Telangana
Water Court,17.4631853,78.3124947,4.6,"park, point_of_interest, establishment",waterfalls,Telangana
Water front,17.3971001,78.30400999999999,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Trekking bodakonda waterfalls,17.0736186,78.7831731,5,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Edhulu cheruvu,17.3090461,78.63887,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
ROYAL RESORTS WATERFALLS,17.1101892,78.8129769,3.7,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Shamirpet lake outflow waterfall,17.6237662,78.65916899999999,5,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Dundigal lake,17.616048,78.40971499999999,4.9,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Bhuvanagiri Lake,17.5112963,78.8751807,4.6,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Chandanvelly waterfalls,17.2188093,78.1688877,4.5,"point_of_interest, establishment",waterfalls,Telangana
Wadaparthy Mini DAM,17.5548085,78.8274649,4.5,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Dundigal Lake,17.6050805,78.4208336,4.4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Mehboob Sagar,17.626307,78.093702,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Medchal lake view,17.6279736,78.4843533,4.1,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Navisha secret pond,17.2840794,78.65651059999999,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Butterfly field,17.00678,78.811615,5,"park, point_of_interest, establishment",waterfalls,Telangana
MALKAPUR - KOYYALAGUDEM MOUNTAIN WATER FALLS,17.2524565,78.8260809,5,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
medchal cheruvu,17.6212978,78.4834146,4.5,"park, point_of_interest, establishment",waterfalls,Telangana
Rock Garden,17.5442974,78.5730051,4.7,"park, point_of_interest, establishment",waterfalls,Telangana
Jug Fountain Ramoji Film City,17.2525625,78.6804844,4.4,"park, point_of_interest, establishment",waterfalls,Telangana
Shamirpet Lake Outflow,17.6153177,78.6105188,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Rachakonda camping spot,17.1824578,78.7917137,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Raviryala Lake,17.2228297,78.50766879999999,4.4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Antharaganga entry point,17.3286501,78.7080992,5,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Ameenpur lake view point ️,17.5192938,78.3299657,4.4,"park, point_of_interest, establishment",waterfalls,Telangana
Veerappa Cheruvu,17.346953,78.6845462,5,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
Water fountain,17.409883,78.4725032,4.2,"park, point_of_interest, establishment",waterfalls,Telangana
Himayath Sagar View Point,17.3158284,78.3726976,4.4,"tourist_attraction, point_of_interest, establishment",waterfalls,Telangana
KPHB MIG Park,17.484553,78.39459889999999,4.1,"park, point_of_interest, establishment",parks,Telangana
Pedda Talla Kunta Park,17.359897,78.42359859999999,4,"park, point_of_interest, establishment",parks,Telangana
Miyapur Metro Park,17.4973862,78.37635019999999,4.2,"park, point_of_interest, establishment",parks,Telangana
Mythrinagar Park II,17.490794,78.346875,4.1,"park, point_of_interest, establishment",parks,Telangana
MCH Park,17.426469,78.44376439999999,3.7,"park, point_of_interest, establishment",parks,Telangana
Tulja Bhavani Nagar Park,17.3300724,78.5444543,4.4,"park, point_of_interest, establishment",parks,Telangana
Middle park,17.4067197,78.49178979999999,4.5,"park, point_of_interest, establishment",parks,Telangana
SKD Nagar Residence Park Playground,17.3176778,78.5668849,4.2,"park, tourist_attraction, point_of_interest, establishment",parks,Telangana
Shalivahana Nagar Park,17.3751877,78.52208499999999,4.3,"park, point_of_interest, establishment",parks,Telangana
Park,17.5109375,78.4942031,4.3,"park, point_of_interest, establishment",parks,Telangana
Mallaiah Nagar Colony Park,17.4227515,78.57372149999999,3.8,"park, point_of_interest, establishment",parks,Telangana
Ravishanker Colony Park,17.3365691,78.6237427,4.2,"park, point_of_interest, establishment",parks,Telangana
Hilltop Colony Park,17.4141959,78.45491609999999,4.5,"park, point_of_interest, establishment",parks,Telangana
Suchitra Park,17.4995065,78.4766916,4,"park, point_of_interest, establishment",parks,Telangana
Alkapoor Township Park,17.3886647,78.3702857,4.4,"park, point_of_interest, establishment",parks,Telangana
NCL Colony Park,17.5283171,78.4821254,4.3,"park, point_of_interest, establishment",parks,Telangana
Krishna Kanth Park,17.4401416,78.430342,4.2,"park, tourist_attraction, point_of_interest, establishment",parks,Telangana
Ayyappa colony Park,17.4598076,78.6499415,3.9,"park, point_of_interest, establishment",parks,Telangana
Gaffar Khan Colony Park,17.4148974,78.44295040000002,3.9,"park, point_of_interest, establishment",parks,Telangana
ANUSREENAGAR PARK,17.4225193,78.5731327,3.9,"park, point_of_interest, establishment",parks,Telangana
Bandari layout 7b park,17.5205244,78.3834768,4.3,"park, point_of_interest, establishment",parks,Telangana
Harithavanam colony Children Park,17.5465236,78.36698319999999,4.4,"park, point_of_interest, establishment",parks,Telangana
N.J.R - K.L.R Park,17.6352479,78.49160839999999,4,"park, point_of_interest, establishment",parks,Telangana
Pleasant Park Colony - Park 3,17.3670348,78.4194043,4.8,"park, point_of_interest, establishment",parks,Telangana
KBR Park Jogging Track,17.4230418,78.4253355,4.5,"park, point_of_interest, establishment",parks,Telangana
Anjaneya Nagar Park 2,17.4090286,78.5806346,4,"park, point_of_interest, establishment",parks,Telangana
Nizampet Municipal Park,17.5205497,78.3833849,3.6,"park, point_of_interest, establishment",parks,Telangana
FRIENDS COLONY PARK,17.501352,78.325698,4.2,"park, point_of_interest, establishment",parks,Telangana
"KTR Colony Park, Nizampet",17.5136326,78.3806863,4.7,"park, point_of_interest, establishment",parks,Telangana
Adarsh Nagar Park,17.484915,78.4463837,3.7,"park, point_of_interest, establishment",parks,Telangana
PAVANAGIRI COLONY PARK (GARDEN),17.3398758,78.6016108,5,"park, point_of_interest, establishment",parks,Telangana
Sri Vinayaka nagar Park,17.5145538,78.3767854,3.5,"park, point_of_interest, establishment",parks,Telangana
GHMC Park,17.4132268,78.4159885,4.5,"park, point_of_interest, establishment",parks,Telangana
Panchatatva Park,17.5308025,78.3230912,4.3,"park, point_of_interest, establishment",parks,Telangana
GHMC Park No.13,17.4388982,78.3315781,4,"park, point_of_interest, establishment",parks,Telangana
Durganagar Colony Park,17.4267259,78.45372569999999,4.1,"park, point_of_interest, establishment",parks,Telangana
Addagutta Society Park,17.5001573,78.3973628,4,"park, point_of_interest, establishment",parks,Telangana
Bandlaguda Jagir Municipal park,17.357441,78.3962,3.8,"park, point_of_interest, establishment",parks,Telangana
GHMC Public Park,17.4656853,78.3466029,4,"park, point_of_interest, establishment",parks,Telangana
MCH Park,17.3498316,78.5060326,4.2,"park, point_of_interest, establishment",parks,Telangana
GHMC park Gafoor Nagar,17.4393876,78.3858046,4.2,"park, point_of_interest, establishment",parks,Telangana
Captain Lakshmi Sahgal Park,17.5369499,78.39309329999999,4.5,"park, point_of_interest, establishment",parks,Telangana
GHMC PARK VENKATA RAMANA COLONY,17.4417232,78.5765184,4.4,"park, point_of_interest, establishment",parks,Telangana
Maruthi Park,17.502008,78.51035929999999,4.1,"park, point_of_interest, establishment",parks,Telangana
Triangular Park MANUU,17.4271799,78.3619477,4.8,"park, point_of_interest, establishment",parks,Telangana
KIRANMAYEE PARK,17.4904558,78.3953761,4.5,"park, point_of_interest, establishment",parks,Telangana
"Bank colony,Gayathri nagar phase II. PARK",17.3099836,78.5806245,4,"park, point_of_interest, establishment",parks,Telangana
Huda Park,17.3295616,78.5717243,4.2,"park, point_of_interest, establishment",parks,Telangana
SRI KRISHNA HILLS COLONY PARK,17.3369365,78.60414109999999,4.6,"park, point_of_interest, establishment",parks,Telangana
Soujanya Colony Walking Park,17.4671232,78.4794459,4.2,"park, point_of_interest, establishment",parks,Telangana
Padmanabhanagar Park,17.3912009,78.4292353,4.4,"park, point_of_interest, establishment",parks,Telangana
Nizampet Municipal Corporation NTR Park,17.5178927,78.3954562,4.4,"park, point_of_interest, establishment",parks,Telangana
Womens and Children Park,17.4848058,78.3920578,4.5,"park, point_of_interest, establishment",parks,Telangana
FUN PARK,17.1932453,78.6436578,4.6,"park, point_of_interest, establishment",parks,Telangana
Freedom Park Shadnagar Municipality,17.0596341,78.2025776,3.7,"park, point_of_interest, establishment",parks,Telangana
Argentum / Aurum Park,17.3590295,78.3720881,4.2,"park, point_of_interest, establishment",parks,Telangana
Noor Park,17.3804842,78.4722445,3.6,"park, point_of_interest, establishment",parks,Telangana
Wonder Park,17.4030419,78.4350336,4,"park, point_of_interest, establishment",parks,Telangana
Tellapur Park,17.4689273,78.2828858,3.6,"park, point_of_interest, establishment",parks,Telangana
panchavati park entrance and ticket counter,17.2781252,78.3721083,4,"park, point_of_interest, establishment",parks,Telangana
Jagdish and Kamla Mittal Museum of Indian Art,17.4063872,78.48543210000001,4.1,"museum, point_of_interest, establishment",museums,Telangana
The Art museum,17.371642,78.4805001,4.7,"museum, point_of_interest, establishment",museums,Telangana
Natural history museum,17.3513942,78.4504556,4.3,"museum, point_of_interest, establishment",museums,Telangana
The Nizam's Museum,17.3664944,78.4828496,4.2,"museum, tourist_attraction, point_of_interest, establishment",museums,Telangana
B.M. Birla Science Center,17.4039862,78.4694861,4.4,"museum, point_of_interest, establishment",museums,Telangana
Salar Jung Museum,17.3716084,78.48024389999999,4.4,"tourist_attraction, museum, point_of_interest, establishment",museums,Telangana
Ravulas Mansion,17.3800354,78.5720841,4.8,"museum, point_of_interest, establishment",museums,Telangana
Birla Planetarium,17.4034605,78.4706743,4.2,"museum, point_of_interest, establishment",museums,Telangana
