Name,Latitude,Longitude,Rating,Categories,Keyword,State,Season,District,Visitors Count of Ratings
Hatwalan Devi Temple,18.8786468,74.88659,4.9,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,12
Bhagawan Baba Temple,19.1352937,74.70735189999999,0,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,0
Hanuman Temple,19.0635857,74.6929419,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,8
Mahadev Temple,19.0862862,74.7347394,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,4
Radha Krishna temple,19.0917569,74.76898729999999,3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,2
Mahadev Temple,19.3042179,75.0032155,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,5
Bholeshwar Temple,19.141141,74.7412695,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,12
Jhulelal Temple,19.1083245,74.7382014,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,16
Saibaba Temple Sairam Nagar,19.1355566,74.73320690000001,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,17
Mahadev Sangoba Temple,18.9601511,74.7364647,0,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,0
Shri Ram Temple,19.028643,74.8680152,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,4
Pavan Ganpati Temple,19.0761183,74.7449113,4.6,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,28
